Time,xOut,yOut,zOut
12106.0,312.0,323.0,262.0
12156.0,314.0,325.0,264.0
12206.0,315.0,317.0,260.0
12256.0,311.0,322.0,264.0
12306.0,314.0,321.0,265.0
12356.0,312.0,324.0,264.0
12406.0,312.0,321.0,265.0
12456.0,309.0,321.0,264.0
12506.0,314.0,320.0,264.0
12556.0,310.0,324.0,263.0
12606.0,309.0,320.0,265.0
12656.0,310.0,318.0,265.0
12706.0,311.0,324.0,264.0
12756.0,312.0,320.0,265.0
12806.0,313.0,322.0,264.0
12856.0,314.0,323.0,265.0
12906.0,310.0,320.0,264.0
12956.0,311.0,322.0,264.0
13006.0,309.0,319.0,265.0
13056.0,312.0,323.0,264.0
13106.0,312.0,320.0,266.0
13156.0,311.0,318.0,264.0
13206.0,310.0,321.0,266.0
13256.0,310.0,322.0,264.0
13306.0,311.0,336.0,267.0
13356.0,304.0,341.0,283.0
13406.0,308.0,372.0,282.0
13456.0,296.0,364.0,268.0
13506.0,307.0,376.0,282.0
13556.0,320.0,378.0,300.0
13606.0,318.0,381.0,311.0
13656.0,282.0,380.0,314.0
13706.0,330.0,390.0,336.0
13756.0,303.0,383.0,347.0
13806.0,321.0,378.0,366.0
13856.0,324.0,382.0,366.0
13906.0,328.0,376.0,370.0
13956.0,324.0,360.0,387.0
14006.0,328.0,357.0,388.0
14056.0,328.0,361.0,383.0
14106.0,330.0,355.0,388.0
14156.0,322.0,358.0,389.0
14206.0,331.0,340.0,390.0
14256.0,328.0,340.0,386.0
14306.0,330.0,337.0,389.0
14356.0,329.0,338.0,392.0
14406.0,330.0,336.0,386.0
14456.0,324.0,317.0,374.0
14507.0,343.0,336.0,393.0
14557.0,318.0,339.0,387.0
14607.0,356.0,312.0,394.0
14657.0,332.0,335.0,382.0
14707.0,337.0,309.0,388.0
14757.0,343.0,322.0,396.0
14807.0,334.0,318.0,394.0
14857.0,335.0,302.0,394.0
14907.0,346.0,322.0,391.0
14957.0,344.0,312.0,389.0
15007.0,373.0,320.0,381.0
15057.0,356.0,316.0,377.0
15107.0,391.0,318.0,366.0
15157.0,363.0,329.0,375.0
15207.0,343.0,295.0,378.0
15257.0,342.0,321.0,383.0
15307.0,337.0,337.0,388.0
15357.0,363.0,355.0,384.0
15407.0,325.0,328.0,399.0
15457.0,324.0,300.0,421.0
15507.0,387.0,309.0,387.0
15557.0,351.0,356.0,377.0
15607.0,350.0,352.0,380.0
15657.0,356.0,365.0,380.0
15707.0,340.0,333.0,382.0
15757.0,384.0,316.0,378.0
15807.0,364.0,309.0,406.0
15857.0,337.0,326.0,397.0
15907.0,363.0,315.0,387.0
15958.0,350.0,328.0,390.0
16008.0,407.0,375.0,341.0
16058.0,378.0,321.0,354.0
16108.0,381.0,324.0,375.0
16158.0,375.0,352.0,370.0
16208.0,374.0,317.0,390.0
16258.0,353.0,314.0,380.0
16308.0,377.0,329.0,377.0
16358.0,345.0,311.0,389.0
16408.0,344.0,315.0,384.0
16458.0,343.0,308.0,391.0
16508.0,332.0,304.0,391.0
16558.0,350.0,316.0,386.0
16608.0,331.0,304.0,392.0
16658.0,326.0,313.0,397.0
16708.0,324.0,318.0,390.0
16758.0,320.0,312.0,394.0
16808.0,320.0,313.0,389.0
16858.0,326.0,317.0,391.0
16908.0,323.0,316.0,390.0
16958.0,333.0,315.0,386.0
17008.0,329.0,305.0,389.0
17058.0,306.0,302.0,389.0
17108.0,323.0,306.0,390.0
17158.0,336.0,305.0,391.0
17208.0,313.0,308.0,387.0
17258.0,327.0,307.0,384.0
17308.0,325.0,306.0,388.0
17358.0,328.0,308.0,390.0
17408.0,325.0,307.0,389.0
17458.0,329.0,307.0,390.0
17508.0,329.0,307.0,396.0
17558.0,335.0,311.0,388.0
17608.0,329.0,318.0,391.0
17658.0,328.0,320.0,387.0
17708.0,339.0,323.0,384.0
17758.0,327.0,325.0,389.0
17808.0,335.0,328.0,388.0
17858.0,335.0,325.0,394.0
17908.0,332.0,327.0,393.0
17958.0,337.0,329.0,389.0
18008.0,338.0,327.0,390.0
18058.0,337.0,320.0,390.0
18108.0,331.0,329.0,392.0
18158.0,340.0,325.0,389.0
18208.0,337.0,333.0,393.0
18258.0,333.0,329.0,392.0
18308.0,356.0,326.0,387.0
18358.0,350.0,305.0,383.0
18408.0,357.0,311.0,388.0
18458.0,391.0,321.0,380.0
18508.0,377.0,320.0,379.0
18558.0,404.0,348.0,381.0
18608.0,393.0,321.0,363.0
18658.0,380.0,349.0,350.0
18708.0,362.0,373.0,347.0
18758.0,369.0,347.0,343.0
18808.0,374.0,363.0,340.0
18859.0,395.0,346.0,357.0
18909.0,377.0,353.0,341.0
18959.0,388.0,353.0,350.0
19009.0,378.0,346.0,352.0
19059.0,372.0,356.0,345.0
19109.0,378.0,345.0,358.0
19159.0,388.0,359.0,355.0
19209.0,381.0,359.0,352.0
19259.0,348.0,330.0,364.0
19309.0,376.0,356.0,359.0
19359.0,391.0,346.0,351.0
19409.0,388.0,346.0,350.0
19459.0,388.0,336.0,343.0
19509.0,388.0,333.0,337.0
19559.0,390.0,332.0,333.0
19609.0,386.0,325.0,335.0
19659.0,392.0,334.0,332.0
19709.0,390.0,326.0,326.0
19759.0,394.0,330.0,330.0
19809.0,391.0,330.0,331.0
19859.0,394.0,327.0,329.0
19909.0,393.0,326.0,327.0
19959.0,392.0,325.0,329.0
20009.0,394.0,325.0,329.0
20059.0,386.0,324.0,331.0
20109.0,397.0,325.0,325.0
20159.0,390.0,325.0,332.0
20209.0,396.0,323.0,326.0
20259.0,391.0,322.0,330.0
20310.0,394.0,324.0,326.0
20360.0,393.0,323.0,327.0
20410.0,393.0,324.0,327.0
20460.0,393.0,322.0,328.0
20510.0,392.0,324.0,326.0
20560.0,394.0,322.0,326.0
20610.0,392.0,324.0,328.0
20660.0,394.0,324.0,326.0
20710.0,392.0,323.0,328.0
20760.0,395.0,323.0,324.0
20810.0,391.0,323.0,328.0
20860.0,394.0,323.0,326.0
20910.0,391.0,323.0,327.0
20960.0,391.0,323.0,327.0
21010.0,392.0,323.0,326.0
21060.0,392.0,322.0,327.0
21110.0,392.0,324.0,326.0
21160.0,393.0,319.0,324.0
21210.0,391.0,324.0,327.0
21260.0,395.0,320.0,323.0
21310.0,391.0,321.0,326.0
21360.0,394.0,322.0,325.0
21410.0,393.0,320.0,324.0
21460.0,391.0,321.0,327.0
21510.0,394.0,320.0,324.0
21560.0,391.0,321.0,326.0
21610.0,393.0,322.0,325.0
21660.0,391.0,318.0,324.0
21710.0,394.0,323.0,325.0
21760.0,392.0,319.0,326.0
21810.0,392.0,321.0,325.0
21860.0,392.0,325.0,326.0
21910.0,393.0,325.0,326.0
21960.0,389.0,331.0,334.0
22010.0,384.0,352.0,350.0
22060.0,397.0,341.0,332.0
22110.0,382.0,344.0,347.0
22160.0,372.0,381.0,352.0
Time,xOut,yOut,zOut
50.0,338.0,340.0,388.0
100.0,337.0,340.0,388.0
150.0,337.0,340.0,388.0
200.0,337.0,340.0,388.0
250.0,337.0,340.0,388.0
300.0,337.0,340.0,388.0
350.0,337.0,340.0,388.0
400.0,338.0,340.0,388.0
450.0,337.0,340.0,388.0
500.0,337.0,340.0,388.0
550.0,337.0,340.0,388.0
600.0,337.0,340.0,388.0
650.0,337.0,340.0,388.0
700.0,337.0,340.0,388.0
750.0,337.0,340.0,388.0
800.0,338.0,340.0,388.0
850.0,337.0,340.0,388.0
900.0,337.0,340.0,388.0
950.0,338.0,340.0,388.0
1000.0,337.0,340.0,388.0
1050.0,337.0,340.0,388.0
1100.0,337.0,340.0,388.0
1150.0,337.0,340.0,388.0
1200.0,337.0,340.0,388.0
1250.0,338.0,340.0,388.0
1300.0,337.0,340.0,388.0
1350.0,337.0,340.0,388.0
1400.0,338.0,340.0,388.0
1451.0,337.0,340.0,388.0
1501.0,337.0,341.0,388.0
1551.0,338.0,340.0,389.0
1601.0,337.0,340.0,388.0
1651.0,337.0,340.0,388.0
1701.0,337.0,340.0,388.0
1751.0,337.0,340.0,388.0
1801.0,337.0,340.0,387.0
1851.0,337.0,340.0,388.0
1901.0,337.0,340.0,388.0
1951.0,337.0,340.0,388.0
2001.0,337.0,340.0,388.0
2051.0,337.0,340.0,388.0
2101.0,337.0,340.0,388.0
2151.0,337.0,340.0,388.0
2201.0,337.0,340.0,388.0
2251.0,337.0,340.0,388.0
2301.0,337.0,340.0,388.0
2351.0,337.0,340.0,388.0
2401.0,337.0,340.0,388.0
2451.0,337.0,340.0,388.0
2501.0,337.0,340.0,388.0
2551.0,337.0,340.0,388.0
2601.0,337.0,340.0,388.0
2651.0,337.0,340.0,388.0
2701.0,337.0,340.0,388.0
2751.0,337.0,340.0,388.0
2801.0,337.0,340.0,388.0
2851.0,337.0,340.0,388.0
2902.0,337.0,340.0,387.0
2952.0,338.0,340.0,388.0
3002.0,337.0,340.0,388.0
3052.0,337.0,341.0,388.0
3102.0,338.0,341.0,388.0
3152.0,338.0,341.0,388.0
3202.0,338.0,341.0,389.0
3252.0,338.0,341.0,388.0
3302.0,338.0,341.0,389.0
3352.0,338.0,341.0,389.0
3402.0,338.0,341.0,388.0
3452.0,338.0,341.0,389.0
3502.0,338.0,341.0,389.0
3552.0,338.0,341.0,389.0
3602.0,338.0,341.0,388.0
3652.0,338.0,341.0,389.0
3702.0,338.0,341.0,388.0
3752.0,303.0,322.0,352.0
3802.0,340.0,369.0,391.0
3852.0,355.0,330.0,392.0
3902.0,331.0,332.0,386.0
3952.0,344.0,343.0,386.0
4002.0,385.0,337.0,405.0
4052.0,331.0,336.0,388.0
4102.0,337.0,342.0,391.0
4152.0,333.0,336.0,387.0
4202.0,334.0,329.0,389.0
4252.0,333.0,331.0,391.0
4302.0,333.0,329.0,390.0
4352.0,338.0,331.0,399.0
4402.0,332.0,328.0,393.0
4452.0,333.0,327.0,392.0
4502.0,335.0,328.0,393.0
4552.0,337.0,329.0,390.0
4602.0,336.0,328.0,390.0
4652.0,333.0,327.0,391.0
4702.0,335.0,327.0,393.0
4752.0,334.0,324.0,393.0
4802.0,333.0,328.0,388.0
4852.0,335.0,326.0,388.0
4902.0,335.0,326.0,391.0
4952.0,333.0,326.0,393.0
5002.0,334.0,323.0,391.0
5052.0,333.0,322.0,392.0
5102.0,329.0,323.0,393.0
5152.0,336.0,319.0,390.0
5202.0,331.0,323.0,391.0
5252.0,335.0,323.0,387.0
5302.0,336.0,321.0,389.0
5352.0,332.0,320.0,395.0
5402.0,334.0,321.0,390.0
5452.0,335.0,321.0,390.0
5502.0,337.0,321.0,392.0
5552.0,337.0,325.0,392.0
5602.0,336.0,337.0,396.0
5652.0,341.0,333.0,397.0
5702.0,340.0,310.0,409.0
5752.0,332.0,349.0,390.0
5803.0,330.0,351.0,377.0
5853.0,330.0,366.0,373.0
5903.0,320.0,355.0,380.0
5953.0,382.0,247.0,400.0
6003.0,331.0,372.0,373.0
6053.0,340.0,379.0,362.0
6103.0,326.0,389.0,358.0
6153.0,321.0,376.0,351.0
6203.0,339.0,380.0,349.0
6253.0,353.0,402.0,356.0
6303.0,351.0,376.0,350.0
6353.0,333.0,390.0,347.0
6403.0,339.0,382.0,353.0
6453.0,344.0,392.0,341.0
6503.0,344.0,385.0,349.0
6553.0,346.0,380.0,341.0
6603.0,346.0,391.0,338.0
6653.0,343.0,382.0,340.0
6703.0,338.0,388.0,335.0
6753.0,332.0,390.0,341.0
6803.0,342.0,387.0,332.0
6853.0,336.0,393.0,329.0
6903.0,344.0,384.0,331.0
6953.0,349.0,391.0,323.0
7003.0,335.0,386.0,330.0
7053.0,333.0,386.0,327.0
7103.0,336.0,387.0,332.0
7153.0,339.0,390.0,323.0
7203.0,341.0,388.0,330.0
7254.0,341.0,390.0,329.0
7304.0,338.0,391.0,334.0
7354.0,337.0,389.0,339.0
7404.0,334.0,391.0,334.0
7454.0,339.0,386.0,335.0
7504.0,339.0,389.0,333.0
7554.0,335.0,388.0,337.0
7604.0,336.0,392.0,334.0
7654.0,332.0,388.0,337.0
7704.0,337.0,390.0,333.0
7754.0,337.0,390.0,333.0
7804.0,338.0,387.0,337.0
7854.0,334.0,391.0,335.0
7904.0,332.0,389.0,334.0
7954.0,345.0,386.0,333.0
8004.0,336.0,394.0,328.0
8054.0,338.0,386.0,337.0
8104.0,342.0,391.0,331.0
8154.0,336.0,388.0,335.0
8204.0,342.0,386.0,332.0
8254.0,343.0,390.0,335.0
8304.0,334.0,391.0,330.0
8354.0,343.0,387.0,330.0
8404.0,339.0,390.0,326.0
8454.0,335.0,386.0,328.0
8504.0,339.0,385.0,329.0
8554.0,336.0,391.0,327.0
8604.0,339.0,393.0,330.0
8654.0,331.0,391.0,329.0
8704.0,334.0,388.0,327.0
8754.0,336.0,389.0,327.0
8804.0,334.0,389.0,324.0
8854.0,337.0,389.0,326.0
8904.0,340.0,390.0,325.0
8954.0,337.0,392.0,324.0
9004.0,338.0,387.0,329.0
9054.0,336.0,391.0,323.0
9104.0,337.0,390.0,327.0
9154.0,336.0,389.0,329.0
9204.0,335.0,390.0,327.0
9254.0,339.0,388.0,325.0
9304.0,336.0,389.0,327.0
9354.0,332.0,391.0,330.0
9404.0,333.0,388.0,329.0
9454.0,336.0,385.0,329.0
9504.0,332.0,379.0,335.0
9554.0,320.0,394.0,352.0
9604.0,351.0,378.0,346.0
9654.0,339.0,374.0,369.0
9704.0,350.0,354.0,368.0
9754.0,338.0,377.0,378.0
9804.0,317.0,348.0,393.0
9854.0,329.0,338.0,390.0
9904.0,358.0,347.0,392.0
9954.0,343.0,318.0,392.0
10004.0,346.0,322.0,391.0
10054.0,345.0,325.0,395.0
10104.0,333.0,319.0,392.0
10155.0,332.0,320.0,393.0
10205.0,339.0,330.0,391.0
10255.0,337.0,320.0,389.0
10305.0,338.0,323.0,391.0
10355.0,323.0,318.0,391.0
10405.0,335.0,322.0,392.0
10455.0,326.0,316.0,391.0
10505.0,328.0,322.0,387.0
10555.0,326.0,319.0,391.0
10605.0,333.0,322.0,390.0
10655.0,330.0,325.0,392.0
10705.0,324.0,312.0,390.0
10755.0,338.0,321.0,395.0
10805.0,327.0,320.0,390.0
10855.0,330.0,320.0,391.0
10905.0,329.0,319.0,391.0
10955.0,329.0,320.0,390.0
11005.0,329.0,319.0,391.0
11055.0,329.0,319.0,392.0
11105.0,329.0,319.0,391.0
11155.0,329.0,319.0,391.0
11205.0,330.0,320.0,392.0
11255.0,330.0,321.0,392.0
11305.0,331.0,321.0,391.0
11355.0,330.0,321.0,390.0
11405.0,330.0,323.0,393.0
11455.0,333.0,322.0,389.0
11505.0,364.0,328.0,378.0
11555.0,327.0,324.0,392.0
11606.0,335.0,322.0,392.0
11656.0,343.0,318.0,394.0
11706.0,347.0,320.0,394.0
11756.0,368.0,327.0,389.0
11806.0,330.0,313.0,383.0
11856.0,352.0,325.0,367.0
11906.0,354.0,308.0,382.0
11956.0,403.0,321.0,368.0
12006.0,367.0,312.0,380.0
12056.0,361.0,311.0,366.0
12106.0,391.0,317.0,365.0
12156.0,379.0,332.0,356.0
12206.0,376.0,310.0,369.0
12256.0,395.0,323.0,355.0
12306.0,387.0,328.0,350.0
12356.0,371.0,321.0,349.0
12406.0,392.0,335.0,346.0
12456.0,396.0,323.0,339.0
12506.0,391.0,330.0,341.0
12556.0,397.0,333.0,337.0
12606.0,386.0,331.0,336.0
12656.0,394.0,330.0,335.0
12706.0,386.0,334.0,336.0
12756.0,394.0,333.0,334.0
12806.0,395.0,337.0,332.0
12856.0,388.0,341.0,333.0
12906.0,369.0,357.0,345.0
12956.0,404.0,356.0,348.0
13006.0,367.0,359.0,343.0
13056.0,353.0,388.0,345.0
13106.0,365.0,379.0,354.0
13156.0,342.0,368.0,358.0
13206.0,403.0,360.0,400.0
13256.0,345.0,396.0,377.0
13306.0,391.0,384.0,297.0
13356.0,349.0,392.0,340.0
13406.0,346.0,386.0,329.0
13456.0,356.0,389.0,317.0
13506.0,345.0,374.0,309.0
13556.0,334.0,380.0,306.0
13606.0,356.0,358.0,314.0
13656.0,345.0,391.0,284.0
13706.0,333.0,379.0,282.0
13756.0,335.0,361.0,279.0
13806.0,341.0,345.0,275.0
13856.0,330.0,351.0,285.0
13906.0,335.0,343.0,251.0
13956.0,319.0,344.0,269.0
14006.0,334.0,348.0,262.0
14056.0,319.0,344.0,267.0
14106.0,335.0,339.0,270.0
14156.0,332.0,334.0,263.0
14206.0,332.0,334.0,263.0
14256.0,329.0,333.0,263.0
14306.0,324.0,337.0,266.0
14356.0,323.0,334.0,268.0
14406.0,323.0,330.0,260.0
14456.0,322.0,341.0,265.0
14507.0,324.0,339.0,266.0
14557.0,322.0,338.0,259.0
14607.0,323.0,335.0,266.0
14657.0,327.0,338.0,260.0
14707.0,326.0,335.0,267.0
14757.0,333.0,335.0,264.0
14807.0,318.0,336.0,264.0
14857.0,325.0,328.0,259.0
14907.0,324.0,324.0,267.0
14957.0,322.0,324.0,262.0
15007.0,311.0,328.0,263.0
15057.0,314.0,337.0,263.0
15107.0,316.0,336.0,259.0
15157.0,314.0,330.0,265.0
15207.0,319.0,331.0,266.0
15257.0,323.0,317.0,266.0
15307.0,302.0,348.0,269.0
15357.0,312.0,329.0,262.0
15407.0,320.0,332.0,265.0
15457.0,314.0,330.0,262.0
15507.0,313.0,319.0,262.0
15557.0,317.0,340.0,264.0
15607.0,310.0,344.0,276.0
15657.0,332.0,337.0,264.0
15707.0,321.0,355.0,266.0
15757.0,321.0,353.0,285.0
15807.0,323.0,362.0,277.0
15857.0,337.0,400.0,301.0
15907.0,311.0,362.0,288.0
15958.0,317.0,363.0,296.0
16008.0,346.0,395.0,314.0
16058.0,324.0,391.0,317.0
16108.0,337.0,392.0,343.0
16158.0,341.0,400.0,340.0
16208.0,341.0,394.0,338.0
16258.0,339.0,386.0,337.0
16308.0,336.0,384.0,339.0
16358.0,334.0,386.0,343.0
16408.0,336.0,388.0,346.0
16458.0,338.0,386.0,347.0
16508.0,338.0,385.0,346.0
16558.0,337.0,384.0,347.0
16608.0,336.0,384.0,349.0
16658.0,337.0,384.0,350.0
16708.0,337.0,384.0,351.0
16758.0,337.0,383.0,351.0
16808.0,337.0,383.0,352.0
16858.0,337.0,382.0,352.0
16908.0,337.0,382.0,353.0
16958.0,337.0,382.0,354.0
17008.0,337.0,381.0,354.0
17058.0,337.0,381.0,354.0
17108.0,337.0,381.0,355.0
17158.0,336.0,381.0,356.0
17208.0,337.0,381.0,356.0
17258.0,337.0,380.0,357.0
17308.0,337.0,380.0,357.0
17358.0,337.0,380.0,357.0
17408.0,337.0,380.0,358.0
17458.0,337.0,380.0,358.0
17508.0,337.0,380.0,358.0
17558.0,337.0,379.0,359.0
17608.0,337.0,379.0,359.0
17658.0,337.0,379.0,359.0
17708.0,337.0,379.0,359.0
17758.0,337.0,379.0,360.0
17808.0,337.0,379.0,360.0
17858.0,337.0,379.0,360.0
17908.0,337.0,378.0,361.0
17958.0,337.0,378.0,361.0
18008.0,337.0,378.0,361.0
18058.0,336.0,378.0,361.0
18108.0,337.0,378.0,361.0
18158.0,337.0,378.0,362.0
18208.0,337.0,378.0,362.0
18258.0,337.0,378.0,362.0
18308.0,337.0,378.0,362.0
18358.0,336.0,378.0,362.0
18408.0,336.0,378.0,362.0
18458.0,336.0,377.0,362.0
18508.0,336.0,377.0,362.0
18558.0,336.0,378.0,363.0
18608.0,336.0,377.0,362.0
18658.0,336.0,377.0,362.0
18708.0,336.0,377.0,363.0
18758.0,336.0,377.0,364.0
18808.0,337.0,377.0,364.0
18859.0,336.0,377.0,363.0
18909.0,337.0,377.0,363.0
18959.0,336.0,377.0,363.0
19009.0,336.0,376.0,364.0
19059.0,336.0,376.0,364.0
19109.0,336.0,376.0,364.0
19159.0,336.0,377.0,364.0
19209.0,336.0,376.0,364.0
19259.0,336.0,376.0,364.0
19309.0,336.0,376.0,364.0
19359.0,336.0,376.0,364.0
19409.0,336.0,376.0,364.0
19459.0,336.0,376.0,364.0
19509.0,336.0,376.0,365.0
19559.0,336.0,376.0,365.0
19609.0,336.0,376.0,365.0
19659.0,336.0,375.0,365.0
19709.0,336.0,376.0,365.0
19759.0,336.0,376.0,365.0
19809.0,336.0,375.0,365.0
19859.0,336.0,375.0,365.0
19909.0,336.0,375.0,365.0
19959.0,336.0,376.0,365.0
20009.0,336.0,375.0,366.0
20059.0,336.0,375.0,366.0
20109.0,336.0,375.0,366.0
20159.0,336.0,375.0,366.0
20209.0,336.0,375.0,366.0
20259.0,336.0,375.0,365.0
20310.0,336.0,375.0,366.0
Time,xOut,yOut,zOut
50.0,335.0,373.0,368.0
100.0,335.0,373.0,369.0
150.0,334.0,373.0,369.0
200.0,335.0,373.0,368.0
250.0,335.0,373.0,369.0
300.0,335.0,373.0,369.0
350.0,335.0,373.0,369.0
400.0,335.0,373.0,369.0
450.0,335.0,373.0,369.0
500.0,335.0,373.0,369.0
550.0,335.0,373.0,369.0
600.0,335.0,373.0,369.0
650.0,335.0,372.0,369.0
700.0,335.0,373.0,369.0
750.0,335.0,373.0,369.0
800.0,335.0,373.0,369.0
850.0,335.0,373.0,369.0
900.0,335.0,373.0,369.0
950.0,335.0,373.0,369.0
1000.0,335.0,373.0,369.0
1050.0,335.0,373.0,369.0
1100.0,335.0,373.0,369.0
1150.0,335.0,373.0,369.0
1200.0,335.0,373.0,369.0
1250.0,335.0,372.0,369.0
1300.0,335.0,373.0,369.0
1350.0,335.0,373.0,369.0
1400.0,335.0,373.0,369.0
1451.0,335.0,373.0,369.0
1501.0,335.0,373.0,369.0
1551.0,335.0,373.0,369.0
1601.0,335.0,373.0,369.0
1651.0,335.0,373.0,369.0
1701.0,335.0,373.0,369.0
1751.0,335.0,372.0,369.0
1801.0,335.0,373.0,369.0
1851.0,335.0,373.0,369.0
1901.0,335.0,373.0,369.0
1951.0,335.0,373.0,369.0
2001.0,335.0,373.0,369.0
2051.0,335.0,373.0,369.0
2101.0,335.0,373.0,369.0
2151.0,335.0,373.0,369.0
2201.0,335.0,372.0,369.0
2251.0,335.0,373.0,369.0
2301.0,335.0,372.0,369.0
2351.0,335.0,372.0,369.0
2401.0,335.0,373.0,369.0
2451.0,335.0,372.0,369.0
2501.0,335.0,372.0,369.0
2551.0,335.0,373.0,369.0
2601.0,335.0,373.0,369.0
2651.0,335.0,373.0,369.0
2701.0,335.0,372.0,369.0
2751.0,335.0,372.0,369.0
2801.0,335.0,372.0,369.0
2851.0,335.0,372.0,369.0
2902.0,335.0,372.0,369.0
2952.0,335.0,373.0,369.0
3002.0,335.0,372.0,369.0
3052.0,335.0,372.0,369.0
3102.0,335.0,373.0,369.0
3152.0,335.0,373.0,369.0
3202.0,335.0,372.0,369.0
3252.0,335.0,372.0,370.0
3302.0,335.0,372.0,369.0
3352.0,335.0,373.0,369.0
3402.0,335.0,373.0,370.0
3452.0,335.0,372.0,371.0
3502.0,336.0,372.0,369.0
3552.0,335.0,374.0,369.0
3602.0,335.0,374.0,371.0
3652.0,335.0,373.0,370.0
3702.0,335.0,372.0,369.0
3752.0,335.0,373.0,370.0
3802.0,335.0,373.0,370.0
3852.0,335.0,373.0,370.0
3902.0,335.0,372.0,369.0
3952.0,319.0,418.0,331.0
4002.0,357.0,336.0,397.0
4052.0,363.0,361.0,386.0
4102.0,338.0,362.0,383.0
4152.0,365.0,343.0,407.0
4202.0,338.0,354.0,382.0
4252.0,351.0,320.0,389.0
4302.0,361.0,328.0,380.0
4352.0,350.0,328.0,382.0
4402.0,359.0,325.0,383.0
4452.0,343.0,325.0,388.0
4502.0,348.0,325.0,387.0
4552.0,351.0,332.0,392.0
4602.0,348.0,322.0,389.0
4652.0,347.0,328.0,386.0
4702.0,339.0,328.0,387.0
4752.0,328.0,328.0,389.0
4802.0,337.0,329.0,390.0
4852.0,331.0,328.0,395.0
4902.0,328.0,331.0,392.0
4952.0,329.0,330.0,392.0
5002.0,329.0,330.0,390.0
5052.0,327.0,333.0,393.0
5102.0,332.0,329.0,390.0
5152.0,329.0,335.0,389.0
5202.0,325.0,337.0,392.0
5252.0,341.0,335.0,388.0
5302.0,330.0,338.0,389.0
5352.0,332.0,336.0,390.0
5402.0,327.0,334.0,391.0
5452.0,331.0,336.0,392.0
Time,xOut,yOut,zOut
50.0,336.0,348.0,387.0
100.0,336.0,348.0,387.0
150.0,336.0,348.0,387.0
200.0,336.0,348.0,387.0
250.0,336.0,348.0,387.0
300.0,336.0,348.0,387.0
350.0,336.0,348.0,387.0
400.0,336.0,348.0,387.0
450.0,336.0,348.0,387.0
500.0,336.0,348.0,387.0
550.0,336.0,348.0,387.0
600.0,336.0,348.0,387.0
650.0,336.0,348.0,387.0
700.0,336.0,348.0,387.0
750.0,336.0,348.0,387.0
