Time,xOut,yOut,zOut
800.0,336.0,348.0,387.0
850.0,336.0,348.0,387.0
900.0,336.0,348.0,387.0
950.0,336.0,348.0,387.0
1000.0,336.0,348.0,387.0
1050.0,336.0,348.0,387.0
1100.0,336.0,348.0,387.0
1150.0,336.0,348.0,387.0
1200.0,336.0,348.0,387.0
1250.0,336.0,348.0,387.0
1300.0,336.0,348.0,387.0
1350.0,336.0,348.0,387.0
1400.0,336.0,348.0,386.0
1451.0,336.0,348.0,387.0
1501.0,336.0,348.0,387.0
1551.0,336.0,348.0,387.0
1601.0,336.0,348.0,387.0
1651.0,336.0,348.0,387.0
1701.0,336.0,348.0,387.0
1751.0,336.0,348.0,387.0
1801.0,336.0,348.0,387.0
1851.0,336.0,348.0,387.0
1901.0,336.0,348.0,387.0
1951.0,336.0,348.0,387.0
2001.0,336.0,348.0,387.0
2051.0,336.0,348.0,387.0
2101.0,336.0,348.0,387.0
2151.0,336.0,348.0,387.0
2201.0,336.0,348.0,387.0
2251.0,336.0,348.0,387.0
2301.0,336.0,348.0,387.0
2351.0,336.0,348.0,387.0
2401.0,336.0,348.0,387.0
2451.0,336.0,348.0,387.0
2501.0,336.0,348.0,387.0
2551.0,336.0,348.0,387.0
2601.0,336.0,348.0,387.0
2651.0,336.0,348.0,387.0
2701.0,336.0,348.0,387.0
2751.0,336.0,348.0,387.0
2801.0,336.0,348.0,387.0
2851.0,336.0,348.0,387.0
2902.0,336.0,348.0,387.0
2952.0,336.0,348.0,387.0
3002.0,336.0,348.0,387.0
3052.0,336.0,348.0,387.0
3102.0,336.0,348.0,387.0
3152.0,336.0,348.0,387.0
3202.0,336.0,348.0,387.0
3252.0,336.0,348.0,387.0
3302.0,336.0,348.0,387.0
3352.0,336.0,348.0,387.0
3402.0,336.0,348.0,387.0
3452.0,336.0,348.0,387.0
3502.0,336.0,348.0,387.0
3552.0,336.0,348.0,387.0
3602.0,336.0,348.0,387.0
3652.0,336.0,348.0,387.0
3702.0,336.0,348.0,387.0
3752.0,336.0,348.0,387.0
3802.0,336.0,348.0,387.0
3852.0,336.0,348.0,387.0
Time,xOut,yOut,zOut
50.0,336.0,348.0,387.0
100.0,336.0,348.0,387.0
150.0,336.0,348.0,387.0
200.0,336.0,348.0,387.0
250.0,336.0,348.0,387.0
300.0,336.0,348.0,387.0
350.0,336.0,348.0,387.0
400.0,336.0,348.0,387.0
450.0,336.0,348.0,387.0
500.0,336.0,348.0,387.0
550.0,336.0,348.0,387.0
600.0,336.0,348.0,387.0
650.0,336.0,348.0,387.0
700.0,336.0,348.0,387.0
750.0,336.0,348.0,387.0
800.0,336.0,348.0,387.0
850.0,336.0,348.0,387.0
900.0,336.0,348.0,387.0
950.0,336.0,348.0,387.0
1000.0,336.0,348.0,387.0
1050.0,336.0,348.0,387.0
1100.0,336.0,348.0,387.0
1150.0,336.0,348.0,387.0
1200.0,336.0,348.0,387.0
1250.0,336.0,348.0,387.0
1300.0,336.0,348.0,387.0
1350.0,336.0,348.0,387.0
1400.0,336.0,348.0,387.0
1451.0,336.0,348.0,387.0
1501.0,336.0,348.0,387.0
1551.0,336.0,348.0,387.0
1601.0,336.0,348.0,387.0
1651.0,336.0,348.0,387.0
1701.0,336.0,348.0,387.0
1751.0,336.0,348.0,387.0
1801.0,336.0,348.0,387.0
1851.0,336.0,348.0,387.0
1901.0,336.0,348.0,387.0
1951.0,336.0,348.0,387.0
2001.0,336.0,348.0,387.0
2051.0,336.0,348.0,387.0
2101.0,336.0,348.0,387.0
2151.0,336.0,348.0,387.0
2201.0,336.0,348.0,387.0
2251.0,336.0,348.0,387.0
2301.0,336.0,348.0,387.0
2351.0,336.0,348.0,387.0
2401.0,336.0,348.0,387.0
2451.0,336.0,348.0,387.0
2501.0,336.0,348.0,387.0
2551.0,336.0,348.0,387.0
2601.0,336.0,348.0,387.0
2651.0,336.0,348.0,387.0
2701.0,336.0,348.0,387.0
2751.0,336.0,348.0,387.0
2801.0,336.0,348.0,387.0
2851.0,336.0,348.0,387.0
2902.0,336.0,348.0,387.0
2952.0,336.0,348.0,387.0
3002.0,336.0,348.0,387.0
3052.0,336.0,348.0,387.0
3102.0,336.0,348.0,387.0
3152.0,336.0,348.0,387.0
3202.0,336.0,348.0,387.0
3252.0,336.0,348.0,387.0
3302.0,336.0,348.0,387.0
3352.0,336.0,348.0,387.0
3402.0,336.0,349.0,388.0
3452.0,337.0,349.0,388.0
3502.0,336.0,349.0,388.0
3552.0,336.0,349.0,388.0
3602.0,337.0,349.0,388.0
3652.0,337.0,349.0,388.0
3702.0,336.0,349.0,388.0
3752.0,337.0,349.0,388.0
3802.0,337.0,349.0,388.0
3852.0,337.0,349.0,388.0
3902.0,337.0,349.0,389.0
3952.0,337.0,349.0,388.0
4002.0,337.0,349.0,388.0
4052.0,337.0,349.0,388.0
4102.0,337.0,349.0,388.0
4152.0,337.0,349.0,388.0
4202.0,337.0,349.0,388.0
4252.0,337.0,349.0,388.0
4302.0,337.0,349.0,388.0
4352.0,337.0,349.0,388.0
4402.0,337.0,349.0,388.0
4452.0,337.0,349.0,388.0
4502.0,337.0,349.0,388.0
4552.0,337.0,349.0,388.0
4602.0,337.0,349.0,388.0
4652.0,337.0,349.0,388.0
4702.0,337.0,349.0,388.0
4752.0,337.0,349.0,388.0
4802.0,337.0,349.0,388.0
4852.0,337.0,349.0,388.0
4902.0,337.0,349.0,388.0
4952.0,336.0,349.0,388.0
5002.0,337.0,349.0,388.0
5052.0,337.0,349.0,388.0
5102.0,337.0,349.0,388.0
5152.0,337.0,349.0,388.0
5202.0,337.0,349.0,388.0
5252.0,336.0,349.0,388.0
Time,xOut,yOut,zOut
50.0,336.0,349.0,387.0
100.0,336.0,348.0,388.0
150.0,336.0,348.0,387.0
200.0,336.0,348.0,388.0
250.0,336.0,348.0,387.0
300.0,336.0,349.0,387.0
350.0,336.0,348.0,387.0
400.0,336.0,347.0,388.0
450.0,334.0,348.0,387.0
500.0,335.0,349.0,386.0
550.0,336.0,347.0,389.0
600.0,335.0,348.0,386.0
650.0,335.0,348.0,387.0
700.0,336.0,345.0,385.0
750.0,334.0,350.0,387.0
800.0,333.0,347.0,385.0
850.0,334.0,348.0,387.0
900.0,334.0,347.0,387.0
950.0,335.0,347.0,388.0
1000.0,335.0,348.0,387.0
1050.0,334.0,348.0,389.0
1100.0,334.0,349.0,388.0
1150.0,334.0,349.0,388.0
1200.0,334.0,349.0,388.0
1250.0,334.0,349.0,387.0
1300.0,334.0,349.0,387.0
1350.0,334.0,349.0,387.0
1400.0,334.0,349.0,388.0
1451.0,334.0,349.0,387.0
1501.0,334.0,349.0,387.0
1551.0,334.0,349.0,387.0
1601.0,334.0,349.0,388.0
1651.0,334.0,349.0,387.0
1701.0,334.0,350.0,388.0
1751.0,333.0,349.0,387.0
1801.0,334.0,349.0,387.0
1851.0,334.0,349.0,387.0
1901.0,334.0,349.0,386.0
1951.0,334.0,349.0,387.0
2001.0,334.0,349.0,387.0
2051.0,334.0,348.0,387.0
2101.0,333.0,349.0,387.0
2151.0,334.0,348.0,387.0
2201.0,333.0,349.0,387.0
2251.0,334.0,348.0,386.0
2301.0,334.0,349.0,387.0
2351.0,334.0,349.0,387.0
2401.0,334.0,349.0,387.0
2451.0,333.0,349.0,388.0
2501.0,334.0,349.0,387.0
2551.0,334.0,349.0,387.0
2601.0,334.0,349.0,387.0
2651.0,333.0,349.0,388.0
2701.0,334.0,349.0,387.0
2751.0,334.0,349.0,387.0
2801.0,334.0,349.0,387.0
2851.0,334.0,349.0,387.0
2902.0,333.0,348.0,387.0
2952.0,333.0,349.0,387.0
3002.0,334.0,349.0,387.0
3052.0,334.0,349.0,387.0
3102.0,333.0,349.0,387.0
3152.0,333.0,349.0,387.0
3202.0,334.0,349.0,387.0
3252.0,334.0,349.0,387.0
3302.0,333.0,349.0,387.0
3352.0,334.0,348.0,388.0
3402.0,334.0,348.0,387.0
3452.0,334.0,348.0,387.0
3502.0,334.0,349.0,387.0
3552.0,334.0,349.0,387.0
3602.0,333.0,349.0,387.0
3652.0,334.0,350.0,389.0
3702.0,334.0,349.0,387.0
3752.0,333.0,349.0,387.0
3802.0,332.0,348.0,387.0
3852.0,332.0,349.0,386.0
3902.0,332.0,349.0,386.0
3952.0,333.0,348.0,386.0
4002.0,333.0,349.0,387.0
4052.0,333.0,349.0,387.0
4102.0,334.0,351.0,390.0
4152.0,334.0,345.0,385.0
4202.0,334.0,345.0,387.0
4252.0,335.0,347.0,388.0
4302.0,335.0,346.0,387.0
4352.0,334.0,348.0,386.0
4402.0,334.0,347.0,386.0
4452.0,334.0,347.0,386.0
4502.0,335.0,347.0,386.0
4552.0,335.0,347.0,386.0
4602.0,335.0,347.0,387.0
4652.0,335.0,347.0,387.0
4702.0,335.0,349.0,387.0
4752.0,335.0,349.0,387.0
4802.0,335.0,348.0,387.0
4852.0,335.0,347.0,387.0
4902.0,335.0,348.0,387.0
4952.0,335.0,347.0,387.0
5002.0,335.0,348.0,387.0
5052.0,335.0,348.0,387.0
5102.0,335.0,348.0,387.0
5152.0,335.0,347.0,386.0
5202.0,335.0,347.0,387.0
5252.0,335.0,348.0,386.0
5302.0,334.0,347.0,385.0
5352.0,335.0,345.0,387.0
5402.0,335.0,350.0,389.0
5452.0,336.0,347.0,388.0
5502.0,335.0,345.0,386.0
5552.0,335.0,347.0,387.0
5602.0,336.0,346.0,389.0
5652.0,335.0,346.0,386.0
5702.0,335.0,345.0,389.0
5752.0,334.0,347.0,387.0
5803.0,334.0,347.0,386.0
5853.0,343.0,339.0,392.0
5903.0,339.0,342.0,387.0
5953.0,332.0,350.0,385.0
6003.0,337.0,347.0,387.0
6053.0,337.0,344.0,388.0
6103.0,336.0,346.0,388.0
6153.0,336.0,348.0,386.0
6203.0,335.0,345.0,386.0
6253.0,335.0,347.0,387.0
6303.0,336.0,346.0,387.0
6353.0,335.0,346.0,387.0
6403.0,337.0,344.0,385.0
6453.0,340.0,348.0,387.0
6503.0,337.0,334.0,388.0
6553.0,341.0,351.0,388.0
6603.0,339.0,320.0,381.0
6653.0,343.0,345.0,395.0
6703.0,336.0,326.0,388.0
6753.0,345.0,337.0,392.0
6803.0,326.0,322.0,401.0
6853.0,335.0,324.0,388.0
6903.0,327.0,322.0,395.0
6953.0,334.0,321.0,387.0
7003.0,329.0,319.0,397.0
7053.0,335.0,322.0,388.0
7103.0,335.0,324.0,393.0
7153.0,334.0,321.0,391.0
7203.0,335.0,323.0,392.0
7254.0,334.0,322.0,392.0
7304.0,334.0,322.0,390.0
7354.0,333.0,320.0,392.0
7404.0,334.0,320.0,390.0
7454.0,336.0,321.0,392.0
7504.0,335.0,322.0,391.0
7554.0,335.0,321.0,390.0
7604.0,335.0,322.0,390.0
7654.0,336.0,321.0,391.0
7704.0,336.0,323.0,393.0
7754.0,336.0,322.0,391.0
7804.0,335.0,323.0,391.0
7854.0,336.0,326.0,391.0
7904.0,335.0,327.0,386.0
7954.0,329.0,322.0,391.0
8004.0,330.0,330.0,392.0
8054.0,329.0,334.0,393.0
8104.0,330.0,339.0,392.0
8154.0,336.0,333.0,390.0
8204.0,334.0,336.0,391.0
8254.0,327.0,343.0,389.0
8304.0,334.0,359.0,394.0
8354.0,332.0,349.0,389.0
8404.0,330.0,363.0,385.0
8454.0,330.0,357.0,378.0
8504.0,335.0,369.0,379.0
8554.0,336.0,356.0,384.0
8604.0,329.0,374.0,375.0
8654.0,326.0,296.0,399.0
8704.0,321.0,369.0,369.0
8754.0,300.0,362.0,365.0
8804.0,330.0,377.0,365.0
8854.0,293.0,374.0,366.0
8904.0,327.0,386.0,360.0
8954.0,326.0,380.0,356.0
9004.0,330.0,392.0,361.0
9054.0,321.0,382.0,348.0
9104.0,326.0,392.0,346.0
9154.0,324.0,390.0,344.0
9204.0,320.0,395.0,340.0
9254.0,331.0,388.0,343.0
9304.0,329.0,388.0,340.0
9354.0,323.0,388.0,344.0
9404.0,327.0,392.0,334.0
9454.0,322.0,384.0,338.0
9504.0,328.0,390.0,336.0
9554.0,318.0,386.0,346.0
9604.0,313.0,396.0,342.0
9654.0,314.0,389.0,336.0
9704.0,312.0,386.0,335.0
9754.0,331.0,392.0,338.0
9804.0,308.0,388.0,337.0
9854.0,320.0,389.0,311.0
9904.0,313.0,391.0,331.0
9954.0,320.0,392.0,328.0
10004.0,320.0,386.0,324.0
10054.0,317.0,388.0,330.0
10104.0,329.0,387.0,323.0
10155.0,322.0,388.0,325.0
10205.0,325.0,388.0,321.0
10255.0,326.0,386.0,315.0
10305.0,313.0,393.0,332.0
10355.0,325.0,391.0,323.0
10405.0,313.0,391.0,323.0
10455.0,323.0,390.0,321.0
10505.0,319.0,387.0,322.0
10555.0,323.0,390.0,321.0
10605.0,318.0,390.0,317.0
10655.0,323.0,390.0,322.0
10705.0,323.0,390.0,319.0
10755.0,319.0,386.0,323.0
10805.0,327.0,391.0,318.0
10855.0,320.0,390.0,319.0
10905.0,327.0,389.0,320.0
10955.0,318.0,388.0,318.0
11005.0,325.0,391.0,320.0
11055.0,318.0,389.0,318.0
11105.0,320.0,390.0,319.0
11155.0,325.0,390.0,319.0
11205.0,319.0,388.0,314.0
11255.0,327.0,391.0,320.0
11305.0,317.0,389.0,318.0
11355.0,320.0,389.0,321.0
11405.0,317.0,388.0,324.0
11455.0,316.0,386.0,319.0
11505.0,325.0,389.0,319.0
11555.0,312.0,387.0,312.0
11606.0,326.0,389.0,317.0
11656.0,321.0,390.0,316.0
11706.0,323.0,390.0,318.0
11756.0,321.0,390.0,319.0
11806.0,319.0,391.0,320.0
11856.0,322.0,390.0,319.0
11906.0,321.0,391.0,317.0
11956.0,324.0,387.0,316.0
12006.0,325.0,386.0,313.0
12056.0,322.0,387.0,310.0
12106.0,327.0,389.0,311.0
12156.0,323.0,388.0,315.0
12206.0,325.0,390.0,311.0
12256.0,324.0,389.0,314.0
12306.0,325.0,390.0,312.0
12356.0,324.0,388.0,314.0
12406.0,327.0,388.0,314.0
12456.0,325.0,389.0,313.0
12506.0,323.0,388.0,313.0
12556.0,325.0,390.0,315.0
12606.0,321.0,388.0,315.0
12656.0,325.0,386.0,317.0
12706.0,330.0,384.0,319.0
12756.0,323.0,384.0,340.0
12806.0,329.0,382.0,334.0
12856.0,330.0,393.0,335.0
12906.0,338.0,385.0,349.0
12956.0,342.0,392.0,348.0
13006.0,331.0,379.0,363.0
13056.0,344.0,378.0,367.0
13106.0,343.0,388.0,370.0
13156.0,338.0,369.0,377.0
13206.0,338.0,370.0,376.0
13256.0,327.0,364.0,380.0
13306.0,333.0,350.0,376.0
13356.0,324.0,361.0,383.0
13406.0,327.0,349.0,385.0
13456.0,326.0,336.0,385.0
13506.0,344.0,351.0,392.0
13556.0,317.0,329.0,393.0
13606.0,328.0,334.0,393.0
13656.0,332.0,331.0,392.0
13706.0,332.0,330.0,392.0
13756.0,331.0,325.0,390.0
13806.0,335.0,319.0,393.0
13856.0,336.0,323.0,391.0
13906.0,333.0,325.0,394.0
13956.0,333.0,321.0,390.0
14006.0,336.0,319.0,391.0
14056.0,333.0,323.0,394.0
14106.0,334.0,320.0,391.0
14156.0,340.0,313.0,391.0
14206.0,332.0,320.0,391.0
14256.0,335.0,318.0,391.0
14306.0,335.0,316.0,391.0
14356.0,335.0,318.0,392.0
14406.0,335.0,318.0,391.0
14456.0,336.0,318.0,391.0
14507.0,335.0,318.0,391.0
14557.0,335.0,318.0,386.0
14607.0,336.0,318.0,392.0
14657.0,334.0,318.0,393.0
14707.0,333.0,318.0,394.0
14757.0,335.0,318.0,391.0
14807.0,334.0,318.0,392.0
14857.0,334.0,319.0,390.0
Time,xOut,yOut,zOut
50.0,342.0,353.0,390.0
100.0,288.0,353.0,392.0
150.0,338.0,341.0,384.0
200.0,329.0,345.0,391.0
250.0,325.0,343.0,389.0
300.0,336.0,350.0,390.0
350.0,331.0,343.0,392.0
400.0,329.0,340.0,389.0
450.0,335.0,339.0,390.0
500.0,328.0,335.0,393.0
550.0,334.0,333.0,392.0
600.0,333.0,336.0,392.0
650.0,321.0,329.0,394.0
700.0,333.0,325.0,387.0
750.0,328.0,330.0,395.0
800.0,332.0,326.0,392.0
850.0,332.0,326.0,393.0
900.0,329.0,325.0,391.0
950.0,330.0,323.0,392.0
1000.0,329.0,325.0,395.0
1050.0,328.0,322.0,392.0
1100.0,329.0,321.0,392.0
1150.0,320.0,325.0,408.0
1200.0,324.0,325.0,393.0
1250.0,321.0,322.0,390.0
1300.0,340.0,325.0,406.0
1350.0,330.0,325.0,393.0
1400.0,346.0,330.0,391.0
1451.0,306.0,330.0,400.0
1501.0,333.0,325.0,390.0
1551.0,335.0,325.0,390.0
1601.0,334.0,326.0,397.0
1651.0,325.0,329.0,403.0
1701.0,314.0,332.0,389.0
1751.0,338.0,321.0,389.0
1801.0,335.0,320.0,392.0
1851.0,335.0,321.0,393.0
1901.0,334.0,321.0,390.0
1951.0,336.0,322.0,392.0
2001.0,337.0,321.0,390.0
2051.0,334.0,322.0,392.0
2101.0,351.0,323.0,389.0
2151.0,336.0,323.0,392.0
2201.0,336.0,324.0,391.0
2251.0,335.0,322.0,388.0
2301.0,337.0,323.0,391.0
2351.0,334.0,324.0,392.0
2401.0,334.0,323.0,392.0
2451.0,336.0,324.0,392.0
2501.0,331.0,329.0,394.0
2551.0,335.0,325.0,395.0
2601.0,333.0,321.0,388.0
2651.0,337.0,330.0,392.0
2701.0,338.0,325.0,389.0
2751.0,338.0,325.0,388.0
2801.0,331.0,323.0,396.0
2851.0,334.0,324.0,391.0
2902.0,339.0,329.0,391.0
2952.0,338.0,329.0,393.0
3002.0,335.0,328.0,392.0
3052.0,338.0,328.0,391.0
3102.0,339.0,332.0,389.0
3152.0,336.0,331.0,391.0
3202.0,340.0,333.0,389.0
3252.0,332.0,338.0,393.0
3302.0,344.0,338.0,389.0
3352.0,338.0,339.0,390.0
3402.0,338.0,344.0,385.0
3452.0,337.0,344.0,390.0
3502.0,337.0,350.0,387.0
3552.0,335.0,345.0,385.0
3602.0,341.0,354.0,386.0
3652.0,336.0,353.0,383.0
3702.0,338.0,361.0,380.0
3752.0,340.0,359.0,381.0
3802.0,335.0,359.0,379.0
3852.0,337.0,366.0,378.0
3902.0,337.0,362.0,378.0
3952.0,337.0,374.0,372.0
4002.0,339.0,370.0,376.0
4052.0,338.0,374.0,367.0
4102.0,336.0,379.0,366.0
4152.0,345.0,377.0,357.0
4202.0,337.0,383.0,358.0
4252.0,335.0,380.0,353.0
4302.0,342.0,382.0,350.0
4352.0,333.0,380.0,355.0
4402.0,344.0,386.0,350.0
4452.0,333.0,392.0,352.0
4502.0,340.0,389.0,338.0
4552.0,336.0,389.0,335.0
4602.0,340.0,382.0,332.0
4652.0,336.0,386.0,330.0
4702.0,344.0,385.0,328.0
4752.0,337.0,391.0,323.0
4802.0,338.0,390.0,332.0
4852.0,335.0,394.0,323.0
4902.0,332.0,388.0,333.0
4952.0,334.0,390.0,326.0
5002.0,333.0,389.0,332.0
5052.0,333.0,390.0,325.0
5102.0,329.0,390.0,324.0
5152.0,334.0,388.0,327.0
5202.0,336.0,390.0,323.0
5252.0,333.0,390.0,325.0
5302.0,334.0,390.0,322.0
5352.0,330.0,388.0,325.0
5402.0,339.0,392.0,321.0
5452.0,330.0,390.0,323.0
5502.0,340.0,388.0,324.0
5552.0,330.0,391.0,321.0
5602.0,333.0,387.0,325.0
5652.0,335.0,392.0,318.0
5702.0,330.0,390.0,326.0
5752.0,336.0,391.0,322.0
5803.0,333.0,390.0,324.0
5853.0,336.0,389.0,323.0
5903.0,334.0,391.0,321.0
5953.0,339.0,388.0,324.0
6003.0,333.0,391.0,318.0
6053.0,337.0,389.0,325.0
6103.0,333.0,391.0,321.0
6153.0,334.0,389.0,325.0
6203.0,333.0,389.0,326.0
6253.0,335.0,390.0,322.0
6303.0,336.0,389.0,325.0
6353.0,335.0,391.0,322.0
6403.0,334.0,390.0,326.0
6453.0,335.0,391.0,323.0
6503.0,334.0,390.0,324.0
6553.0,337.0,389.0,325.0
6603.0,333.0,391.0,321.0
6653.0,335.0,388.0,326.0
6703.0,334.0,389.0,324.0
6753.0,334.0,389.0,326.0
6803.0,335.0,390.0,323.0
6853.0,333.0,391.0,324.0
6903.0,336.0,389.0,326.0
6953.0,333.0,391.0,323.0
7003.0,335.0,388.0,328.0
7053.0,335.0,390.0,324.0
7103.0,336.0,389.0,325.0
7153.0,334.0,390.0,327.0
7203.0,333.0,391.0,325.0
7254.0,337.0,389.0,328.0
7304.0,334.0,390.0,325.0
7354.0,335.0,390.0,330.0
7404.0,334.0,391.0,325.0
7454.0,338.0,389.0,330.0
7504.0,332.0,390.0,325.0
7554.0,336.0,387.0,329.0
7604.0,334.0,387.0,330.0
7654.0,337.0,389.0,332.0
7704.0,333.0,389.0,336.0
7754.0,333.0,390.0,339.0
7804.0,335.0,390.0,340.0
7854.0,330.0,385.0,349.0
7904.0,333.0,387.0,346.0
7954.0,334.0,384.0,351.0
Time,xOut,yOut,zOut
50.0,330.0,335.0,393.0
100.0,330.0,325.0,392.0
150.0,337.0,331.0,391.0
200.0,329.0,326.0,393.0
250.0,336.0,337.0,390.0
300.0,328.0,336.0,391.0
350.0,332.0,337.0,388.0
400.0,335.0,337.0,385.0
450.0,330.0,336.0,392.0
500.0,332.0,340.0,386.0
550.0,333.0,339.0,392.0
600.0,337.0,344.0,392.0
650.0,336.0,339.0,399.0
700.0,329.0,348.0,391.0
750.0,330.0,346.0,392.0
800.0,331.0,358.0,388.0
850.0,313.0,365.0,384.0
900.0,337.0,364.0,367.0
950.0,323.0,371.0,362.0
1000.0,327.0,368.0,369.0
1050.0,323.0,385.0,353.0
1100.0,327.0,387.0,354.0
1150.0,320.0,378.0,356.0
1200.0,319.0,395.0,338.0
1250.0,327.0,378.0,355.0
1300.0,321.0,388.0,340.0
1350.0,314.0,382.0,334.0
1400.0,327.0,384.0,332.0
1451.0,311.0,388.0,327.0
1501.0,326.0,385.0,338.0
1551.0,330.0,396.0,331.0
1601.0,333.0,392.0,337.0
1651.0,333.0,392.0,328.0
1701.0,328.0,388.0,335.0
1751.0,334.0,385.0,331.0
1801.0,330.0,389.0,331.0
1851.0,338.0,388.0,335.0
1901.0,331.0,391.0,333.0
1951.0,340.0,390.0,337.0
2001.0,332.0,391.0,336.0
2051.0,332.0,388.0,337.0
2101.0,327.0,389.0,335.0
2151.0,330.0,388.0,336.0
2201.0,327.0,391.0,334.0
2251.0,329.0,389.0,335.0
2301.0,334.0,389.0,332.0
2351.0,323.0,389.0,337.0
2401.0,330.0,389.0,336.0
2451.0,331.0,391.0,335.0
2501.0,328.0,390.0,334.0
2551.0,339.0,391.0,339.0
2601.0,330.0,390.0,333.0
2651.0,335.0,387.0,342.0
2701.0,329.0,392.0,338.0
2751.0,335.0,387.0,340.0
2801.0,328.0,389.0,337.0
2851.0,331.0,389.0,338.0
2902.0,330.0,389.0,337.0
2952.0,331.0,391.0,336.0
3002.0,330.0,388.0,341.0
3052.0,328.0,390.0,334.0
3102.0,329.0,388.0,338.0
3152.0,328.0,389.0,334.0
3202.0,328.0,389.0,336.0
3252.0,327.0,389.0,336.0
3302.0,327.0,389.0,337.0
3352.0,329.0,389.0,336.0
3402.0,326.0,389.0,336.0
3452.0,329.0,389.0,336.0
3502.0,327.0,391.0,335.0
3552.0,327.0,390.0,336.0
3602.0,331.0,389.0,336.0
3652.0,325.0,391.0,335.0
3702.0,332.0,388.0,337.0
3752.0,325.0,390.0,332.0
3802.0,327.0,388.0,337.0
3852.0,324.0,390.0,332.0
3902.0,326.0,389.0,335.0
3952.0,327.0,388.0,335.0
4002.0,323.0,391.0,330.0
4052.0,328.0,389.0,335.0
4102.0,325.0,392.0,332.0
4152.0,325.0,389.0,335.0
4202.0,328.0,388.0,334.0
4252.0,326.0,390.0,333.0
4302.0,327.0,390.0,332.0
4352.0,327.0,391.0,331.0
4402.0,327.0,389.0,335.0
4452.0,325.0,390.0,332.0
4502.0,328.0,389.0,334.0
4552.0,324.0,390.0,332.0
4602.0,328.0,389.0,334.0
4652.0,325.0,389.0,333.0
4702.0,329.0,389.0,335.0
4752.0,326.0,391.0,333.0
4802.0,326.0,390.0,334.0
4852.0,327.0,390.0,334.0
4902.0,326.0,389.0,334.0
4952.0,326.0,389.0,333.0
5002.0,325.0,389.0,334.0
5052.0,328.0,390.0,334.0
5102.0,327.0,392.0,331.0
5152.0,328.0,389.0,335.0
5202.0,326.0,390.0,332.0
5252.0,327.0,388.0,335.0
5302.0,327.0,389.0,332.0
5352.0,326.0,390.0,333.0
5402.0,327.0,391.0,334.0
5452.0,326.0,391.0,332.0
5502.0,329.0,390.0,335.0
5552.0,327.0,390.0,332.0
5602.0,326.0,389.0,335.0
5652.0,326.0,390.0,329.0
5702.0,329.0,389.0,330.0
5752.0,329.0,389.0,329.0
5803.0,329.0,390.0,330.0
5853.0,327.0,391.0,328.0
5903.0,327.0,390.0,329.0
5953.0,328.0,391.0,329.0
6003.0,329.0,391.0,329.0
6053.0,325.0,391.0,327.0
6103.0,328.0,390.0,327.0
